File_Name,NC
16427.tif,0.6459422414661742
11850.tif,0.8494342008292709
19687.tif,0.4086908361661174
13089.tif,0.5223287113765381
15507.tif,0.5133073999792993
14764.tif,0.6165012576937754
2808.tif,0.6098486645509051
4158.tif,0.5655462918337092
9344.tif,0.6538984823721434
15850.tif,0.6192989240019959
3783.tif,0.6866875885132158
16566.tif,0.5550142071171917
1421.tif,0.6520350455296138
2531.tif,0.6955809137483402
5426.tif,0.626089893768206
19059.tif,0.6210344279375807
16583.tif,0.5213776225759956
11452.tif,0.6169831908217296
8932.tif,0.5954862335853981
711.tif,0.6046232487894253
11437.tif,0.6176252214241702
2346.tif,0.6256322874730526
18418.tif,0.5052209918274767
19032.tif,0.7029865009413843
11282.tif,0.6428413747672003
5496.tif,0.5430936741633565
7477.tif,0.691420767740367
16126.tif,0.8587046857760446
14617.tif,0.6735125199628679
10665.tif,0.5362460336566041
16995.tif,0.5656854249492366
17524.tif,0.7220113907899895
16305.tif,0.7073507373025483
27.tif,0.5593808471961501
7839.tif,0.5955812128770318
6448.tif,0.5626306852473126
6829.tif,0.7502695417876767
5639.tif,0.5689188334492498
16807.tif,0.6388129287066402
19182.tif,0.6844766521166488
12126.tif,0.5874099974042875
8993.tif,0.6246950475544257
15161.tif,0.5536349229474031
19099.tif,0.7368537147684044
2407.tif,0.5493553287796205
3081.tif,0.5669691588480092
8337.tif,0.7439860315289357
2222.tif,0.540717306644498
10064.tif,0.6598738986133011
10536.tif,0.5957867337068434
12297.tif,0.5629121994451082
18895.tif,0.7107944556409665
1660.tif,0.8917592441438499
19145.tif,0.7631911510128346
3233.tif,0.5569286233669676
6493.tif,0.6019743038813248
10403.tif,0.6426144784204967
4849.tif,0.6166745286880685
15361.tif,0.6281911132732444
4545.tif,0.6261333041915208
1249.tif,0.8736252937307599
5205.tif,0.569288506799065
2338.tif,0.616128309656139
5412.tif,0.5485757373133894
17107.tif,0.6461599326871594
5706.tif,0.4653606231237663
2469.tif,0.6040585496386806
9512.tif,0.6969217673630145
17531.tif,0.5431119113548784
14295.tif,0.5501123075751881
14137.tif,0.6556341320492045
9411.tif,0.5440524849861861
2348.tif,0.6304120516287021
5951.tif,0.5812875653243892
14812.tif,0.6090927884866337
2830.tif,0.4862789697974158
461.tif,0.5124919595578165
13374.tif,0.7770873402002579
3368.tif,0.6701935000147115
17081.tif,0.6658104620900569
3000.tif,0.6218186481043536
11279.tif,0.6095514542075667
3118.tif,0.603572641562721
14173.tif,0.5843376617261553
11172.tif,0.563878948802721
9305.tif,0.673099433999848
1302.tif,0.6810693222328736
17983.tif,0.6145745959734501
4272.tif,0.6874838030641076
3803.tif,0.9282869283004098
15379.tif,0.651301426673625
2345.tif,0.6650544111827281
11603.tif,0.6962981682408692
14542.tif,0.6680426571226876
3279.tif,0.608174763706845
683.tif,0.5869124924035585
1921.tif,0.6340928423495203
13212.tif,0.5776624348081018
17291.tif,0.6885564845112291
15368.tif,0.5371463154358116
9147.tif,0.6635702655239463
8725.tif,0.6669131694174336
364.tif,0.540298071041374
10450.tif,0.6068277526096401
19071.tif,0.7769596162344358
11852.tif,0.6948544131863937
18829.tif,0.6709921122834019
6535.tif,0.5132002392796674
16460.tif,0.6963223857272313
6839.tif,0.5992546102033648
8511.tif,0.4923536742780353
4678.tif,0.583611768449542
11930.tif,0.6110423725610908
15030.tif,0.5479897485662182
8194.tif,0.9959138600110488
7202.tif,0.6355517365368655
3171.tif,0.6750685067378263
287.tif,0.6517643346850771
11226.tif,0.5510651968621589
15979.tif,0.6765100914917376
1060.tif,0.5922293838492354
4825.tif,0.5940045378693075
18673.tif,0.6082114470659244
4891.tif,0.5784841824309894
13146.tif,0.6463349888014122
6581.tif,0.5568806750422283
16011.tif,0.6592342530872154
16726.tif,0.7392536485356819
12130.tif,0.6454972243679031
10394.tif,0.6162314394528267
13639.tif,0.5805438548973354
13960.tif,0.5432033729105771
8530.tif,0.6766493967560049
7141.tif,0.6779566453300612
14207.tif,0.7242392266429372
14829.tif,0.6952274119938094
6686.tif,0.6235467354294247
7659.tif,0.6489115979706572
1305.tif,0.6301442798633523
18613.tif,0.6373417893651385
9530.tif,0.5145448930767873
12583.tif,0.545211974887728
2027.tif,0.5285578191136858
7799.tif,0.4323758245040087
1643.tif,0.6646310385049528
19016.tif,0.99123558906004
18354.tif,0.6723966566273579
13590.tif,0.6945312649736171
17920.tif,0.5923611619303036
161.tif,0.6261926468146302
7203.tif,0.611426686195977
18678.tif,0.6231882832368025
17035.tif,0.5868166663568158
710.tif,0.5965380599234438
2986.tif,0.6067364315147753
7786.tif,0.6471035675590419
11053.tif,0.6361976212376259
16425.tif,0.6481494404370577
7913.tif,0.6389829264760283
10382.tif,0.6828820009283227
18616.tif,0.6099479274201488
19292.tif,0.5298572101062723
19457.tif,0.8427916508541026
13752.tif,0.6785224299025331
4620.tif,0.7701695918946253
5813.tif,0.5892278158650829
227.tif,0.6196578189188291
13989.tif,0.6743864233289978
5695.tif,0.6067293110650804
17529.tif,0.6094117135861012
3972.tif,0.6857794733305429
3178.tif,0.6363812146441173
1768.tif,0.5447923437194823
9884.tif,0.6037348741950631
323.tif,0.6481844084931299
6383.tif,0.8173259326711702
14800.tif,0.5958271171657947
18301.tif,0.6440611887195296
11735.tif,0.8612911411982246
16573.tif,0.6006364491202255
5986.tif,0.6149244819089786
7982.tif,0.6182990882861249
16737.tif,0.6718980170662948
17691.tif,0.6082762530298214
3560.tif,0.5936399569755306
14002.tif,0.612866592456884
1701.tif,0.6194750908266403
16920.tif,0.6033271008866354
1248.tif,0.5894400264725536
13903.tif,0.6768406071943162
5053.tif,0.5809475019311128
17174.tif,0.688612649097541
8015.tif,0.6456014965960859
2575.tif,0.6932793361248007
1307.tif,0.5611538265228847
15907.tif,0.6330290393377652
11125.tif,0.5380172372786706
8212.tif,0.5716007086353888
3344.tif,0.5696519211398123
4808.tif,0.6869217363437197
4303.tif,0.7174542257438671
9226.tif,0.5840422536586917
19131.tif,0.5906131279409158
10657.tif,0.5762252989115223
2132.tif,0.522380470473583
16051.tif,0.6219369385681768
19251.tif,0.7989595404005824
9732.tif,0.6025617682831975
11959.tif,0.5537659199438396
12298.tif,0.5979911381128667
15401.tif,0.686775013398376
13261.tif,0.5944734770481883
2233.tif,0.9410385066081656
2130.tif,0.5933630186817102
8800.tif,0.6585795579280727
15258.tif,0.7024461950457872
898.tif,0.6411646064790899
11601.tif,0.6763799808853825
17078.tif,0.5358496677022665
1867.tif,0.5207881994352862
12018.tif,0.6262711624067285
6604.tif,0.6054187396784924
4768.tif,0.7185295264202827
12436.tif,0.679298537675083
724.tif,0.6393590005505118
6185.tif,0.6706082090304107
3429.tif,0.6578239249430358
1845.tif,0.6442886881430291
17741.tif,0.6603089864295963
17040.tif,0.5647080363805638
15152.tif,0.6228642438129957
16023.tif,0.6473115282082105
4673.tif,0.5054980272248891
16263.tif,0.6276661490277861
8176.tif,0.6408350263291486
14924.tif,0.7031371741563764
5442.tif,0.6316237789466459
6015.tif,0.608390682272145
13464.tif,0.5661049173501936
5517.tif,0.6347416763598843
2540.tif,0.8072549266527689
2219.tif,0.5506565683345657
16981.tif,0.5571871466032474
17466.tif,0.578203706860496
12623.tif,0.5340875000415658
810.tif,0.7335119312292452
6218.tif,0.607513098581796
19052.tif,0.6154011175396983
2429.tif,0.5849273684997821
8736.tif,0.6280799411460497
12417.tif,0.7387628630262842
7275.tif,0.5412120173843096
13944.tif,0.7041958073843865
5663.tif,0.5038660369407781
290.tif,0.5731972137681404
12962.tif,0.5585914008649288
17277.tif,0.4886938436319665
16997.tif,0.6323517061227705
17262.tif,0.553483884929034
7470.tif,0.5830648618019095
10261.tif,0.5321346431569981
17131.tif,0.613812749176656
13880.tif,0.6217204946815403
600.tif,0.7023101800251843
3154.tif,0.6457535266310784
4457.tif,0.6819943394704714
17579.tif,0.6647762874500341
14809.tif,0.6555976563038809
16336.tif,0.6464682103192734
18280.tif,0.6020248021750115
2577.tif,0.6420387375057827
12065.tif,0.6123724356957944
12590.tif,0.6247200268633706
5095.tif,0.6680426571226852
11879.tif,0.7356767682927624
12966.tif,0.6570226409319204
13531.tif,0.6219541569443062
10865.tif,0.6952217871538083
16150.tif,0.6179637486381159
265.tif,0.6183469424008442
2258.tif,0.694102928858023
5678.tif,0.9050860838510434
4573.tif,0.4895097648719082
19020.tif,0.601007457867881
19329.tif,0.9481843848958136
3357.tif,0.616294680932615
2064.tif,0.6250748458178863
19281.tif,0.7364596943186574
13820.tif,0.5586404997140761
11652.tif,0.5857374995942158
3217.tif,0.5866715985692226
5417.tif,0.6212008665292718
16447.tif,0.64989248991445
18190.tif,0.7152431057317044
15801.tif,0.534998390567431
16345.tif,0.4931677967842098
14725.tif,0.6348986771723735
9823.tif,0.7042694252492876
6658.tif,0.7773057340610603
717.tif,0.652383219231076
8886.tif,0.6120658662469428
2623.tif,0.6841471817982226
16168.tif,0.6674095196702574
3024.tif,0.567988700302012
248.tif,0.5912504752186126
9728.tif,0.6298136264299613
762.tif,0.5786326607058917
3359.tif,0.6275296586179471
17919.tif,0.978466376378945
9811.tif,0.577158681240367
14977.tif,0.5664764093835337
15113.tif,0.6301442798633523
8942.tif,0.6322402768687707
5043.tif,0.6107635956298872
15721.tif,0.6825276434943707
18289.tif,0.9270944570168708
4077.tif,0.5822961668351689
432.tif,0.6821929723635067
16946.tif,0.6172380169946462
8033.tif,0.6258291263971861
19199.tif,0.5500851388124983
6528.tif,0.6125646128339636
4196.tif,0.8394107237324879
584.tif,0.5650909051581327
12672.tif,0.6445033866354888
14081.tif,0.6926195928124093
19383.tif,0.6491075637172664
6678.tif,0.6137154931943861
8726.tif,0.6907678004222297
19391.tif,0.7124627612002125
13080.tif,0.71678956600654
18067.tif,0.5705174809577968
15421.tif,0.6505036848536097
15821.tif,0.6266551118545843
3380.tif,0.6248842995595653
18227.tif,0.4433531694765498
18333.tif,0.6113807387929292
9603.tif,0.6105471784742421
19430.tif,0.6899338548732964
17666.tif,0.5963374298118469
11111.tif,0.7152135333750674
2774.tif,0.547919686378743
12856.tif,0.635110202879433
18763.tif,0.6138176299838215
2801.tif,0.6973925295620306
13362.tif,0.6279288545259166
15415.tif,0.5608056593034636
2558.tif,0.6533106122275903
14989.tif,0.5645926368681258
15378.tif,0.7024792009686345
16393.tif,0.6132603184814984
1950.tif,0.5552112994353139
4132.tif,0.8474560862851921
15120.tif,0.6994835267039978
1851.tif,0.5999329721273692
7835.tif,0.5787499082597595
7819.tif,0.622206479291864
16245.tif,0.6262612790235836
11234.tif,0.5469495478237542
16932.tif,0.6328499539816059
12704.tif,0.9718074623659022
2154.tif,0.6386174742997678
884.tif,0.7216456065893121
2554.tif,0.7166999058448816
7338.tif,0.6767938287405701
19487.tif,0.5759059885803411
3721.tif,0.6718467497295824
12533.tif,0.663573069154405
17976.tif,0.650836415596966
16470.tif,0.6720928259669158
102.tif,0.6341752894119146
17253.tif,0.54860203000702
582.tif,0.5889052164344619
8398.tif,0.5916079783099623
12315.tif,0.607459339639343
4565.tif,0.6414540798337649
5438.tif,0.6644904204903648
18714.tif,0.6325309275792782
10888.tif,0.4937035538959456
11856.tif,0.6141020333412541
15542.tif,0.5453391509686027
15727.tif,0.8200142671494769
15787.tif,0.5506629323567845
4672.tif,0.5793921863299161
11725.tif,0.6807374506149306
5338.tif,0.6050535202721035
7687.tif,0.6988193836047476
2543.tif,0.5579687897934685
16990.tif,0.6821180059881602
14625.tif,0.722974208246946
12074.tif,0.6133395946596298
18728.tif,0.6993837219438848
10524.tif,0.5936037533464139
16999.tif,0.7450155695579909
9237.tif,0.5592327894010828
15353.tif,0.5992238943129701
13462.tif,0.6587003489513662
2510.tif,0.619366680186591
2497.tif,0.6943728537407706
15742.tif,0.7004546410152828
6074.tif,0.8907405049543686
17659.tif,0.8465703614440765
18651.tif,0.581362480556007
12534.tif,0.6507790645301088
14398.tif,0.5844911184295968
6178.tif,0.6209785709784075
8673.tif,0.6890011355105978
5702.tif,0.5687714542045748
3325.tif,0.6333503056931166
2210.tif,0.6725834952202467
18191.tif,0.6805452522544253
11706.tif,0.6612822568967366
2455.tif,0.5635135923031147
14090.tif,0.5435573065046078
19282.tif,0.6177406255238683
3456.tif,0.5740353120150398
11708.tif,0.5898639578619456
15587.tif,0.6664818664783142
4935.tif,0.6561299247936015
5254.tif,0.6779467324743412
17682.tif,0.5569683803611205
7286.tif,0.5631964372011691
2205.tif,0.5807767103643072
3253.tif,0.6211751651978598
3524.tif,0.5913727309105197
8095.tif,0.6566601862582209
15567.tif,0.5642041041914175
4470.tif,0.6311450437398303
7781.tif,0.5861109444279399
16856.tif,0.9645363291915588
17402.tif,0.5686144421814682
18943.tif,0.6340742179707488
16620.tif,0.6560733254807296
854.tif,0.6263604120064583
2278.tif,0.6247915032096804
12057.tif,0.5708196190492051
7326.tif,0.7160371760221367
16968.tif,0.6910425004207061
16711.tif,0.6262571249711928
13888.tif,0.6861507995390147
15815.tif,0.5593400322489906
18987.tif,0.564541138854898
3900.tif,0.627505854003993
12092.tif,0.6588094191390035
44.tif,0.5374655876896035
16282.tif,0.5689285784943453
17185.tif,0.6315274970040019
1506.tif,0.6504170233245913
11859.tif,0.6816933932149724
17893.tif,0.6660062735707847
16457.tif,0.683086887379535
6930.tif,0.8136671826943266
19445.tif,0.6977619349960885
15098.tif,0.9920999420834384
9687.tif,0.5651781456987619
4695.tif,0.5832853282858661
17416.tif,0.5132181379714275
8134.tif,0.6579473663159596
9446.tif,0.5536464713738097
15476.tif,0.6469836908714206
1965.tif,0.9567082833399873
13140.tif,0.7250282869613354
4233.tif,0.6137649425837141
18792.tif,0.7075125813813192
11674.tif,0.6558877032276826
12689.tif,0.6993840517605796
6659.tif,0.5681734778370349
15416.tif,0.6820684652616241
12602.tif,0.6086924806071725
17961.tif,0.643189430763283
4269.tif,0.6490029424256152
15337.tif,0.7587583842793979
16979.tif,0.6789645850863083
12731.tif,0.9686663559360886
5649.tif,0.7162025664329548
12212.tif,0.6637555488065097
7554.tif,0.6697273084022536
18808.tif,0.9354143466934828
13461.tif,0.5984306065156204
6402.tif,0.9067647005823654
4653.tif,0.666517574264789
13998.tif,0.7496201003883015
11929.tif,0.601141178518743
11958.tif,0.6707171504031143
4967.tif,0.6181784080395172
6701.tif,0.6319695884106148
6880.tif,0.6989368329780254
4007.tif,0.6481812160876687
19270.tif,0.5547589786337248
17360.tif,0.5885972311416484
8787.tif,0.6820133574523658
6167.tif,0.6519084987582354
9618.tif,0.6781491663719068
12070.tif,0.6486124433383905
19563.tif,0.6645312481405854
14926.tif,0.5539487393037148
5952.tif,0.5946808106826077
10604.tif,0.6410656058551435
11838.tif,0.6179679504647043
18237.tif,0.6341353637627144
17154.tif,0.6129514019172921
12158.tif,0.6315565187405111
18022.tif,0.61681227327071
10620.tif,0.6474311081935233
12860.tif,0.6158370881563874
11064.tif,0.6902749556631651
14922.tif,0.6019978424203065
1593.tif,0.5619514869490181
4405.tif,0.5840391210486265
13230.tif,0.5550258473937635
18498.tif,0.6652493023703279
2663.tif,0.6829449961909962
9938.tif,0.6442691761259003
576.tif,0.5424810727442131
10279.tif,0.5966926960843613
3004.tif,0.6306643771143945
12435.tif,0.650248582464707
14047.tif,0.639995387437255
18272.tif,0.6160471709817293
18057.tif,0.6486447902790442
9162.tif,0.882209032562026
13873.tif,0.6893559372504805
16524.tif,0.9675671481536467
1717.tif,0.6140270521558646
10692.tif,0.5902833023912701
4381.tif,0.6069769786668858
13971.tif,0.6555617772212388
15949.tif,0.5924469406482263
10953.tif,0.7292892053897682
13125.tif,0.5943428445158822
8639.tif,0.6969638973878366
16446.tif,0.545081417883825
10586.tif,0.6267707347241013
15836.tif,0.5689037284832621
19001.tif,0.6065599556161653
3629.tif,0.7257860399967838
7115.tif,0.6871074175813502
14915.tif,0.691527543069644
16058.tif,0.5870395085642768
7212.tif,0.6512848785495574
14353.tif,0.6954227526318407
18059.tif,0.6527170416566301
3836.tif,0.6237546405523318
75.tif,0.555318629587446
14381.tif,0.476360513859239
12119.tif,0.627608428516151
8649.tif,0.550345201770865
17184.tif,0.661795898419379
11749.tif,0.5909368402852773
13925.tif,0.6966106930562052
17444.tif,0.5455342844426838
10389.tif,0.7354744176704041
13706.tif,0.6049052926126814
19520.tif,0.6905777941470305
12867.tif,0.578263437445825
1762.tif,0.6586115600550065
15036.tif,0.6358107573397406
13769.tif,0.6379566558618834
10950.tif,0.6641980709614825
7440.tif,0.6756556450550836
9544.tif,0.6893716772570266
761.tif,0.913349373091336
563.tif,0.578707943655038
17021.tif,0.6312794165909632
14636.tif,0.6289177413262941
15633.tif,0.655403131366348
3506.tif,0.7166395217443348
2347.tif,0.6685954438594907
458.tif,0.7146849703697795
616.tif,0.6214104657446586
4203.tif,0.589546132387338
9293.tif,0.5288832917466224
14537.tif,0.6839016881009563
6715.tif,0.6053788206433361
5147.tif,0.5506557281012473
7812.tif,0.6667131420870371
12717.tif,0.6010766516091411
7083.tif,0.7478959366384739
11390.tif,0.5773502691896247
9509.tif,0.5836958185779096
2391.tif,0.6741151054244429
1089.tif,0.684860009511724
8746.tif,0.4640441230122892
12211.tif,0.5628827667860336
18245.tif,0.5996555929973817
2265.tif,0.7103429847357572
19474.tif,0.6670813377689444
9865.tif,0.6598917060487354
15621.tif,0.5514467945790079
19305.tif,0.9788219886931102
1110.tif,0.7409962153618946
205.tif,0.7528508831746307
9339.tif,0.57410973694038
6742.tif,0.5962086547167371
3333.tif,0.5765272462919687
14292.tif,0.5726700640221836
3833.tif,0.6876884459266345
14853.tif,0.630461028385058
16200.tif,0.6064109846671871
5945.tif,0.5823691222008179
13613.tif,0.8645910770395753
5266.tif,0.728305713312457
18417.tif,0.6611620667541287
8518.tif,0.6390956671483605
15267.tif,0.6819375673234085
4785.tif,0.6477307277767179
18062.tif,0.7140668823325704
3509.tif,0.5985604797239171
2776.tif,0.6908973739178258
13808.tif,0.7310095758606749
7322.tif,0.6074621799295685
13308.tif,0.597107637085931
10795.tif,0.5868142479000177
18489.tif,0.5783615683867815
18548.tif,0.7127763249754011
3600.tif,0.6339157811876035
568.tif,0.652993374677716
14554.tif,0.5654448612875196
9667.tif,0.7328342273956748
19438.tif,0.5830345861283943
1682.tif,0.6547410919103064
16487.tif,0.6080815782678998
10781.tif,0.6595335625454106
14606.tif,0.56832728602228
4392.tif,0.6687085295387262
204.tif,0.5127509365424214
5577.tif,0.5350713689434484
11526.tif,0.669243844905322
6961.tif,0.682455754136187
2911.tif,0.6208051073600125
15635.tif,0.7723495958436675
296.tif,0.643672677786649
12168.tif,0.5903260526902466
15490.tif,0.7293151612523245
10688.tif,0.6359484096582297
19269.tif,0.592172819239003
12985.tif,0.5771938692763681
17415.tif,0.5662443274679647
3345.tif,0.6066680583082513
17685.tif,0.6201736729460428
13259.tif,0.5306907320287647
9698.tif,0.5793589875553194
8823.tif,0.6949604501322071
15822.tif,0.6248866966785273
14035.tif,0.6378804712492566
4557.tif,0.5985317230220008
322.tif,0.6193624578533063
8638.tif,0.6006868920394701
4888.tif,0.7283863149416083
17385.tif,0.6430273754385674
6919.tif,0.6049901419820187
15087.tif,0.7005058732896928
6057.tif,0.710772881693541
14396.tif,0.6635073906812582
2290.tif,0.560574490302296
16059.tif,0.7059999084267949
1626.tif,0.6057701461865782
5756.tif,0.5473841736502157
8719.tif,0.5369349640404947
2202.tif,0.6239658110292062
18944.tif,0.6329494450586073
15887.tif,0.6920986429925369
