File_Name,NC,Object_Number,Cell_Diameter,Nucleus_Diameter
23833.tif,0.68456369388129,23833,14.7159950242632,10.0740359129483
30540.tif,0.7349996659093208,30540,17.3959346431569,12.7860061509007
6013.tif,0.7166286477805469,6013,13.322713392713,9.5474380833877
16120.tif,0.6503608134528652,16120,15.895091311885,10.3375445155051
4318.tif,0.6838150927740406,4318,17.6744164390633,12.0860327170051
31106.tif,0.6530783796291181,31106,15.9750335997706,10.4329490578589
1035.tif,0.7317469490864926,1035,16.4766235143775,12.0567189878925
23622.tif,0.6321975448591476,23622,16.1337298823017,10.1997044210118
22912.tif,0.6754163834035264,22912,14.5467010338966,9.82508020276678
7959.tif,0.7012511726094537,7959,15.2218786928966,10.6743602827126
17223.tif,0.6728111897994427,17223,18.545863274218,12.4778643353844
4139.tif,0.7088387094934202,4139,16.1161741318548,11.4237680735952
10569.tif,0.7771056326702018,10569,17.6824229701371,13.7411104893505
26361.tif,0.7167248156379024,26361,15.2497491074926,10.9298736175919
6245.tif,0.7068647456562059,6245,14.3803357124129,10.1649523458056
30483.tif,0.6995439243733413,30483,16.5152356260774,11.5531327418166
13604.tif,0.7395223578109194,13604,15.5393708139584,11.4917121432367
21552.tif,0.6644934468555136,21552,16.3212616250479,10.8453713942587
22713.tif,0.6372484993213405,22713,19.4110014698074,12.3696315569591
27550.tif,0.6795037857854184,27550,15.263665231247,10.3717183095936
22985.tif,0.7301716818197627,22985,16.0722008599086,11.7354659324245
2700.tif,0.6489028469517293,2700,18.2884027697049,11.8673966234614
30517.tif,0.6776351077504499,30517,15.9661708897405,10.8192379312314
2529.tif,0.7011562676977546,2529,18.1485573659637,12.7249747468177
16910.tif,0.6947159656671621,16910,15.1051984602556,10.4938225349106
18113.tif,0.7072643888517607,18113,17.8179835520943,12.6020252475427
16921.tif,0.7094879271964852,16921,16.5152356260774,11.7173602915072
25396.tif,0.6657415662771836,25396,16.3688897612815,10.8974503078941
17687.tif,0.666614286649563,17687,15.0064859768357,10.003537944565
147.tif,0.6507031843677629,147,17.0341649117063,11.0841853510929
4382.tif,0.5743697138445027,4382,19.964582936615,11.4670517883284
22386.tif,0.8463919366019669,22386,12.8136516018807,10.8453713942587
29282.tif,0.7879055191034251,29282,16.6645433891669,13.1300857096631
8216.tif,0.6827164088516188,8216,17.3388852777553,11.8375414903193
15470.tif,0.9458150447871247,15470,13.2106885889279,12.4948680194056
7978.tif,0.6430821358672962,7978,17.5215972281853,11.2678261693079
5996.tif,0.6947438214692311,5996,12.7804698847174,8.87915248788099
521.tif,0.6378251720188723,521,15.2451075766873,9.72371336254679
22834.tif,0.7339975224406181,22834,19.3489211631276,14.2020601956345
14126.tif,0.6651222508783817,14126,19.3562350629024,12.8742626335687
19019.tif,0.6472632939457466,19019,15.7474764601188,10.1927634849096
7600.tif,0.6551824119651193,7600,17.9209556412865,11.741494941778
12503.tif,0.6393150615937445,12503,18.720577292228,11.9683470246512
20937.tif,0.8214601316968932,20937,13.1946074039179,10.8388439357112
22705.tif,0.7469863757659095,22705,13.2106885889279,9.86820439041531
5850.tif,0.5971462382810728,5850,14.1020444427886,8.42098279108372
24375.tif,0.6992390734485306,24375,18.4118181068958,12.8742626335687
4753.tif,0.6648936899362679,4753,14.3704895382271,9.55484781526235
9912.tif,0.7026638606616327,9912,18.1017021482857,12.7194119160614
4915.tif,0.7056079914715786,4915,15.2960869508673,10.7930411907761
12198.tif,0.697694538427817,12198,17.0008950266035,11.8614316084459
587.tif,0.7164491450730797,587,15.8147449272041,11.3304604826442
16238.tif,0.6698807549784737,16238,18.0508050803316,12.0918869351818
10342.tif,0.7259998707123675,10342,17.7104173246072,12.8577606879269
27765.tif,0.6740913451683687,27765,16.2430234356977,10.9492815173708
8240.tif,0.6607720622952039,8240,12.6804037701302,8.37885654992481
16765.tif,0.4411405780858435,16765,17.141846092923,7.56196389489061
11958.tif,0.6967495537514304,11958,15.4434337549315,10.7602055771383
16577.tif,0.6400757530925322,16577,15.282200350682,9.78176589837374
24171.tif,0.7340537796757833,24171,16.1993944999684,11.8912267611609
32197.tif,0.6309324581020643,32197,15.3422848420798,9.67994548831545
5040.tif,0.6944980822197371,5040,18.1212398789035,12.5851663433423
27022.tif,0.6815144855958675,27022,16.9341591653781,11.5408747725912
17280.tif,0.7646070191969933,17280,15.997168893192,12.2315476230144
22458.tif,0.7180703308172557,22458,14.7448216826909,10.5878189835313
11974.tif,0.6958301112931187,11974,13.8692713542597,9.65065662998899
7906.tif,0.7620007620011433,7906,19.6501604055336,14.9734372024613
30997.tif,0.6860342971382366,30997,17.4284504372191,11.9565147459062
30947.tif,0.7233021658795331,30947,14.8309654829006,10.7272694558666
22346.tif,0.6655449710274064,22346,18.0625632870374,12.021448159552
5913.tif,0.6041842106603851,5913,14.8405061500069,8.96639949404251
6050.tif,0.7193094906538519,6050,14.4000078634877,10.3580623216968
25061.tif,0.6710426295963522,25061,16.8755487971363,11.3242126407119
9287.tif,0.7119697172588183,9287,18.3964364683655,13.097705670952
19942.tif,0.6657001824333773,19942,16.0148550996916,10.6610919615088
4457.tif,0.6686245759238959,4457,15.5120207707922,10.3717183095936
8301.tif,0.6686245759238945,8301,17.6864248764847,11.8255783326494
8175.tif,0.8411200825074087,8175,12.9017189723546,10.8518949265143
31848.tif,0.6309550422992446,31848,14.4588637267571,9.12289297431504
27114.tif,0.6356637660633975,27114,17.4973458709182,11.1224287724217
32430.tif,0.679547747870222,32430,16.2734940946786,11.0586162620182
25630.tif,0.7335702444520291,25630,17.0715160307902,12.5231561878735
30907.tif,0.6818044746729554,30907,14.2617329802815,9.72371336254679
25385.tif,0.7010729405517349,25385,14.7159950242632,10.3169859048049
31014.tif,0.676073363194816,31014,15.4617533743676,10.4532796046975
24170.tif,0.7065322867535743,24170,16.1687841982225,11.4237680735952
26193.tif,0.6780687485224274,26193,15.1239277897812,10.2550627891605
15946.tif,0.6290880833852724,15946,15.9128909717867,10.0106100825601
25366.tif,0.5994174067986198,25366,17.3143780071635,10.378539565385
23250.tif,0.6833735767271292,23250,15.9750335997706,10.9169158494113
32764.tif,0.7417250440806868,32764,17.8179835520943,13.2160446356061
28192.tif,0.651409115762545,28192,16.7788158825461,10.9298736175919
12588.tif,0.7569694543513207,12588,14.3359746739236,10.8518949265143
23165.tif,0.718832209366645,23165,13.3333333333333,9.58442945822191
18090.tif,0.6451404974965773,18090,15.1846385669084,9.796225279361
24204.tif,0.6631591889923768,24204,16.8293545990572,11.1605411471759
10076.tif,0.6489502941932521,10076,16.3255971973452,10.5945011040977
20700.tif,0.689400435757112,20700,14.8452741842344,10.234338491545
17827.tif,0.709361757634356,17827,16.9717303769732,12.0390964903061
6445.tif,0.6193107221482501,6445,15.6301919894716,9.67994548831545
30899.tif,0.9581339569539488,30899,13.8437340993888,13.2641517316657
11296.tif,0.6875068720244104,11296,17.1046485530438,11.75956342378
23191.tif,0.6946232319096863,23191,15.7069770965542,10.9104311943399
14986.tif,0.6602065659622275,14986,17.1335869519507,11.3117066041626
9160.tif,0.7155716727985282,9160,17.8140112003446,12.7472017938823
10585.tif,0.6735131101190734,10585,15.8192193211052,10.6544516046133
32743.tif,0.7476416648154784,32743,18.5915991347278,13.8998541286699
2932.tif,0.6810348473108175,2932,15.9439925613657,10.8584145395545
4553.tif,0.6514679891716814,4553,17.4973458709182,11.3989607303685
9811.tif,0.6691980924633008,9811,17.1170567146706,11.4547017020437
18235.tif,0.7272349829941821,18235,16.6432957158706,12.1035868768983
2447.tif,0.6892133567872823,2447,15.3330563992346,10.5677472707252
3660.tif,0.6734062190304441,3660,16.269144637406,10.955743177135
31788.tif,0.6257525589721863,31788,18.1368549097017,11.3491833714531
29978.tif,0.7249432972057039,29978,14.8881177774564,10.7930411907761
5035.tif,0.698021520121831,5035,16.3125870235183,11.3865367912759
25944.tif,0.6755703877740691,25944,13.9557484851951,9.42809041582063
1663.tif,0.729620785907358,1663,16.0677969138443,11.7233986120789
5669.tif,0.8113342747118037,5669,12.3122847874754,9.98937864809153
23607.tif,0.6994424297436225,23607,16.6049813891976,11.614228528708
32117.tif,0.7190291244757584,32117,15.6708897953518,11.2678261693079
6268.tif,0.680877011252833,6268,16.4379207044023,11.1922023204245
19439.tif,0.7198313563410651,19439,16.1600277479739,11.6324946923333
18587.tif,0.7442627863040323,18587,19.4073551841605,14.4441722441553
24563.tif,0.5728721385465383,24563,19.6141116494268,11.2363780862977
5133.tif,0.6935115218640785,5133,15.1799771274841,10.5274890395434
26614.tif,0.662054030830588,26614,15.4480156965113,10.2274210602095
32407.tif,0.6866335478646346,32407,14.7735920938195,10.1440439540842
50.tif,0.6508466151160998,50,17.351125932494,11.2929215816169
6038.tif,0.6666124462878456,6038,14.7496206483779,9.83228070223291
24234.tif,0.9824407734910608,24234,11.5837209148678,11.3803197355073
23042.tif,0.7018967543973994,23042,16.1337298823017,11.3242126407119
19128.tif,0.6519459081872816,19128,14.541835102657,9.48048989271141
3738.tif,0.7304592404322525,3738,16.6815220419551,12.1851719200204
32341.tif,0.7279522854655585,32341,15.7609531219435,11.4732218462343
9010.tif,0.7275350729797353,9010,15.4617533743676,11.2489678696152
16552.tif,0.7049048863590659,16552,15.8236924498023,11.1541981281087
21234.tif,0.6856352483499547,21234,15.3837443272381,10.5476373623581
6995.tif,0.6617859835027424,6995,15.1799771274841,10.0458960928612
13294.tif,0.6731890674983143,13294,16.2647940170214,10.9492815173708
25120.tif,0.6614999083733283,25120,17.9761578356106,11.8912267611609
30183.tif,0.7719884505997883,30183,14.7496206483779,11.3865367912759
31653.tif,0.6806319512331274,31653,20.5858979208084,14.0114198697258
20196.tif,0.6328458162621403,20196,16.929979439493,10.7140666576872
26045.tif,0.7162331131014182,26045,17.9288520750873,12.8412375360746
13574.tif,0.6102571532587288,13574,18.1212398789035,11.0586162620182
12904.tif,0.7077206780880442,12904,15.6347191994114,11.0650140735236
31279.tif,0.6684476858288988,31279,14.7735920938195,9.87537344649376
3792.tif,0.658294949471092,3792,15.7968346780524,10.3989764861917
2412.tif,0.7065706202744813,2412,16.7365837091493,11.8255783326494
23111.tif,0.6749777971481618,23111,17.8536949456694,12.0508476853832
26843.tif,0.658909895437723,26843,18.6334250574105,12.277748156225
22287.tif,0.8849612978394852,22287,14.6098106622466,12.9291170048509
26301.tif,0.6727189164410148,26301,16.0633917603924,10.8061474994187
22937.tif,0.5454273915256934,22937,19.8722031641871,10.8388439357112
27338.tif,0.4645337979543768,27338,18.5038394286771,8.59565880654132
19114.tif,0.7049443700644027,19114,19.2572630391595,13.5752991623048
4594.tif,0.7104098179315239,4594,16.9466921577181,12.0390964903061
5867.tif,0.4367713712793349,5867,11.7475208569511,5.13098079382312
27721.tif,0.7129635512705499,27721,17.0092185987186,12.1269528964795
24871.tif,0.6739156297935864,24871,16.3904931622113,11.0458095220391
8665.tif,0.6506532870472922,8665,16.1073890812528,10.4803256514668
17525.tif,0.667769507233062,17525,17.9051523263598,11.9565147459062
29936.tif,0.6892429507240978,29936,19.4983077640526,13.4390711774222
4722.tif,0.7056755964120222,4722,15.6528149452823,11.0458095220391
16457.tif,0.6712692527135102,16457,15.3284400943282,10.2895105273835
12150.tif,0.7042050063655602,12150,13.7873856416239,9.70914599352419
7613.tif,0.6884993299108703,7613,18.5305929025269,12.7583007962409
16694.tif,0.6467934048386036,16694,15.0112012906918,9.70914599352419
14016.tif,0.7817119667240977,14016,14.478429180534,11.3179613497908
24191.tif,0.6519202405202646,24191,16.3125870235183,10.6345056558798
32250.tif,0.7081982767390094,32250,16.5793893143079,11.741494941778
20226.tif,0.8607607628772896,20226,12.4778643353844,10.7404560244048
29891.tif,0.7141065024811153,29891,18.0899693812661,12.9181647648464
3949.tif,0.6999877339672685,3949,15.7249896908865,11.0072999003823
14773.tif,0.6698187725002046,14773,16.3948104263879,10.9815517951767
15996.tif,0.5685131232563961,15996,16.8587655520124,9.58442945822191
21513.tif,0.745355992499929,21513,13.8232703275227,10.3032573745655
1070.tif,0.6556770474007091,1070,15.0394621276786,9.86103012237109
1622.tif,0.6875315968472294,1622,16.7323546291805,11.5040224972146
20344.tif,0.6374229190549622,20344,15.1286064991862,9.64332051594514
31044.tif,0.7459862386652621,31044,15.3053376846738,11.4175712908915
938.tif,0.6443794794178431,938,16.9216168904822,10.9039426827971
19391.tif,0.5847117044274678,19391,18.039039209393,10.5476373623581
17367.tif,0.6685385293916667,17367,17.0133788577019,11.3740992815113
17040.tif,0.703091378018327,17040,15.8102692670247,11.1160640057932
8334.tif,0.6979721903997507,8334,15.9262276616303,11.1160640057932
21812.tif,0.6606843845900485,21812,16.5921902859596,10.9622010280802
7091.tif,0.9554164080758284,7091,11.7475208569511,11.2237741809441
12390.tif,0.6953029556606879,12390,19.3964122144807,13.4863827419415
14009.tif,0.7027872124740574,14009,15.2451075766873,10.7140666576872
15356.tif,0.6342703292561587,15356,17.1913176130826,10.9039426827971
15144.tif,0.6385004116776396,15144,15.1145660260926,9.65065662998899
21091.tif,0.6948725756857352,21091,14.787956309263,10.2757452897457
17997.tif,0.60612947267137,17997,13.7256507689228,8.31952146263856
1200.tif,0.7005792570318066,1200,17.770256724715,12.4494732534653
9423.tif,0.7019889326324583,9423,15.3468969825244,10.7733518319826
8696.tif,0.6981280976033706,8696,14.0114198697258,9.78176589837374
25438.tif,0.6444694787892696,25438,15.7833886537591,10.1719122592166
8666.tif,0.7458398328576045,8666,16.1731606455075,12.0625874326245
381.tif,0.7278253428740521,381,15.3515077373174,11.1732163825467
30630.tif,0.6809573187840953,30630,15.8594320604348,10.7995963333122
15548.tif,0.7435604921684486,15548,16.8041042403514,12.4948680194056
21808.tif,0.6576078139373809,21808,15.6573356139528,10.2963862451754
15673.tif,0.6751399510385745,15673,13.512595366755,9.12289297431504
9311.tif,0.6976043544679396,9311,15.9528675927023,11.1287898989196
23215.tif,0.6633418587159,23215,15.890638281594,10.5409255338946
15790.tif,0.8844635160139387,15790,11.3740992815113,10.0599758420171
22203.tif,0.6991520287620065,22203,14.4490710647961,10.1020973486786
14080.tif,0.6766005817361597,14080,15.429679766374,10.4397303059313
30562.tif,0.6905685883631729,30562,22.6796515823162,15.6618549777687
30754.tif,0.7071067811865481,30754,15.7744182701679,11.1541981281087
12836.tif,0.6705729949773712,12836,15.997168893192,10.7272694558666
6548.tif,0.8603908260441012,6548,17.0590747445288,14.6774714109932
20524.tif,0.6720877412382418,20524,17.5417810814712,11.7896160243417
19732.tif,0.7155527192091686,19732,16.9884020218349,12.1560972617425
27177.tif,0.8811231200893057,27177,13.4074373842135,11.8136030603802
9502.tif,0.7499267685395886,9502,17.9485779607709,13.4601190700018
32216.tif,0.7103971981254418,32216,12.3180314784709,8.75069504872672
7309.tif,0.6996442664526579,7309,15.3607250949401,10.7470432412303
21270.tif,0.7024619499862576,21270,14.3310371932627,10.0670083321049
16469.tif,0.657757047526607,16469,14.0920038260348,9.2691148303463
606.tif,0.722577845442338,606,15.5939269939976,11.2678261693079
28063.tif,0.6369191973036389,28063,15.3238223987589,9.76003666184104
21780.tif,0.7240661880382165,21780,14.2865230789146,10.3443883060697
7587.tif,0.7035132376693686,7587,17.5256358584633,12.3295168250019
24326.tif,0.6129847470533423,24326,15.3561171077072,9.4130655609894
19157.tif,0.6826469692905557,19157,18.1368549097017,12.3810690365704
8631.tif,0.7135305463243623,8631,17.1665996741834,12.2488932440517
17846.tif,0.6985763548759317,17846,15.9306707437816,11.1287898989196
11237.tif,0.6715347378279017,11237,16.0722008599086,10.7930411907761
2818.tif,0.6515501466837279,2818,15.7923539419878,10.2895105273835
17958.tif,0.4862828128670236,17958,20.77411967147,10.1020973486786
9868.tif,0.6971106181518004,9868,17.1005104984161,11.9209474442622
23086.tif,0.6982072382360992,23086,16.3082479924471,11.3865367912759
24114.tif,0.7017750800012791,24114,17.3633579579346,12.1851719200204
19401.tif,0.6864675174599308,19401,15.6075362419644,10.7140666576872
10974.tif,0.654055949815757,10974,14.3803357124129,9.40554413305167
21104.tif,0.7195379835489932,21104,15.0817540902973,10.8518949265143
1413.tif,0.6206712050541007,1413,16.2647940170214,10.0950893025014
29211.tif,0.6558958989042641,29211,15.7609531219435,10.3375445155051
1990.tif,0.7219076064265993,1990,12.9345896472144,9.33757865233082
26739.tif,0.6521263813129304,26739,16.2255859390599,10.5811326431211
23000.tif,0.6498992552703441,23000,17.3184649606034,11.2552574803217
10184.tif,0.7768193328323331,10184,15.429679766374,11.9860735419312
2546.tif,0.7007512075136112,2546,14.0618389598504,9.85385063097711
30260.tif,0.6990706229258802,30260,21.9598810676172,15.3515077373174
2647.tif,0.7439555444411067,2647,15.7744182701679,11.7354659324245
6022.tif,0.6798418006783514,6022,15.3561171077072,10.4397303059313
4420.tif,0.6708438169765079,4420,15.0064859768357,10.0670083321049
27760.tif,0.7247466674354329,27760,16.5708498394615,12.0096681977227
1671.tif,0.6943371814003967,1671,16.1556477430831,11.21746691763
17334.tif,0.7143956609960405,17334,15.4617533743676,11.0458095220391
135.tif,0.6748157852970081,135,16.2255859390599,10.9492815173708
